origin_fips,dest_fips,n_returns,year_start,origin_abbr,dest_abbr
34,40,258,2013,NJ,OK
34,50,255,2013,NJ,VT
34,20,241,2013,NJ,KS
34,49,231,2013,NJ,UT
34,54,229,2013,NJ,WV
34,35,198,2013,NJ,NM
34,05,198,2013,NJ,AR
34,19,181,2013,NJ,IA
34,28,162,2013,NJ,MS
34,31,123,2013,NJ,NE
34,02,120,2013,NJ,AK
34,30,92,2013,NJ,MT
34,16,85,2013,NJ,ID
34,38,84,2013,NJ,ND
34,56,59,2013,NJ,WY
34,46,47,2013,NJ,SD
35,35,701533,2013,NM,NM
35,48,7448,2013,NM,TX
35,04,3994,2013,NM,AZ
35,08,3080,2013,NM,CO
35,06,2707,2013,NM,CA
35,12,1504,2013,NM,FL
35,53,912,2013,NM,WA
35,32,728,2013,NM,NV
35,41,721,2013,NM,OR
35,40,669,2013,NM,OK
35,49,504,2013,NM,UT
35,51,503,2013,NM,VA
35,36,478,2013,NM,NY
35,37,447,2013,NM,NC
35,13,439,2013,NM,GA
35,17,403,2013,NM,IL
35,39,395,2013,NM,OH
35,29,375,2013,NM,MO
35,42,338,2013,NM,PA
35,26,319,2013,NM,MI
35,47,316,2013,NM,TN
35,20,314,2013,NM,KS
35,16,277,2013,NM,ID
35,24,276,2013,NM,MD
35,25,243,2013,NM,MA
35,27,227,2013,NM,MN
35,22,218,2013,NM,LA
35,18,215,2013,NM,IN
35,45,211,2013,NM,SC
35,55,210,2013,NM,WI
35,56,208,2013,NM,WY
35,15,192,2013,NM,HI
35,30,191,2013,NM,MT
35,05,186,2013,NM,AR
35,02,181,2013,NM,AK
35,01,174,2013,NM,AL
35,34,165,2013,NM,NJ
35,21,155,2013,NM,KY
35,31,154,2013,NM,NE
35,19,153,2013,NM,IA
35,38,129,2013,NM,ND
35,46,116,2013,NM,SD
35,28,115,2013,NM,MS
35,09,78,2013,NM,CT
35,11,65,2013,NM,DC
35,23,52,2013,NM,ME
35,33,51,2013,NM,NH
35,54,48,2013,NM,WV
35,50,46,2013,NM,VT
35,10,35,2013,NM,DE
35,44,21,2013,NM,RI
36,36,7371599,2013,NY,NY
36,12,31639,2013,NY,FL
36,34,28403,2013,NY,NJ
36,06,18239,2013,NY,CA
36,42,13898,2013,NY,PA
36,48,12046,2013,NY,TX
36,09,10495,2013,NY,CT
36,37,10281,2013,NY,NC
36,25,8141,2013,NY,MA
36,51,7476,2013,NY,VA
36,13,7145,2013,NY,GA
36,24,5909,2013,NY,MD
36,45,4441,2013,NY,SC
36,17,3876,2013,NY,IL
36,39,3533,2013,NY,OH
36,08,3124,2013,NY,CO
36,04,2773,2013,NY,AZ
36,53,2752,2013,NY,WA
36,47,2340,2013,NY,TN
36,26,2255,2013,NY,MI
36,11,1806,2013,NY,DC
36,32,1474,2013,NY,NV
36,50,1424,2013,NY,VT
36,41,1341,2013,NY,OR
36,18,1271,2013,NY,IN
36,33,1212,2013,NY,NH
36,22,1193,2013,NY,LA
36,44,1179,2013,NY,RI
36,27,1142,2013,NY,MN
36,29,1141,2013,NY,MO
36,21,1015,2013,NY,KY
36,23,1008,2013,NY,ME
36,10,1000,2013,NY,DE
36,01,991,2013,NY,AL
36,55,956,2013,NY,WI
36,15,804,2013,NY,HI
36,40,698,2013,NY,OK
36,20,672,2013,NY,KS
36,49,647,2013,NY,UT
36,35,539,2013,NY,NM
36,19,486,2013,NY,IA
36,28,445,2013,NY,MS
36,54,432,2013,NY,WV
36,05,381,2013,NY,AR
36,02,353,2013,NY,AK
36,31,313,2013,NY,NE
36,16,258,2013,NY,ID
36,30,256,2013,NY,MT
36,38,222,2013,NY,ND
36,56,192,2013,NY,WY
36,46,164,2013,NY,SD
37,37,3291946,2013,NC,NC
37,45,13353,2013,NC,SC
37,12,12701,2013,NC,FL
37,51,10563,2013,NC,VA
37,48,9364,2013,NC,TX
37,13,7941,2013,NC,GA
37,06,5995,2013,NC,CA
37,36,5588,2013,NC,NY
37,47,3929,2013,NC,TN
37,42,3536,2013,NC,PA
37,24,3261,2013,NC,MD
37,39,3191,2013,NC,OH
37,34,2254,2013,NC,NJ
37,08,2208,2013,NC,CO
37,17,2081,2013,NC,IL
37,26,2034,2013,NC,MI
37,53,1937,2013,NC,WA
37,01,1589,2013,NC,AL
37,25,1545,2013,NC,MA
37,04,1539,2013,NC,AZ
37,18,1414,2013,NC,IN
37,21,1344,2013,NC,KY
37,29,1187,2013,NC,MO
37,22,1158,2013,NC,LA
37,54,935,2013,NC,WV
37,09,883,2013,NC,CT
37,55,798,2013,NC,WI
37,40,780,2013,NC,OK
37,20,738,2013,NC,KS
37,27,728,2013,NC,MN
37,15,724,2013,NC,HI
37,41,714,2013,NC,OR
37,32,712,2013,NC,NV
37,11,685,2013,NC,DC
37,28,661,2013,NC,MS
37,02,547,2013,NC,AK
37,05,543,2013,NC,AR
37,19,475,2013,NC,IA
37,49,467,2013,NC,UT
37,35,430,2013,NC,NM
37,10,419,2013,NC,DE
37,23,392,2013,NC,ME
37,33,381,2013,NC,NH
37,31,294,2013,NC,NE
37,44,287,2013,NC,RI
37,16,263,2013,NC,ID
37,30,235,2013,NC,MT
37,38,218,2013,NC,ND
37,50,217,2013,NC,VT
37,56,177,2013,NC,WY
37,46,167,2013,NC,SD
38,38,271083,2013,ND,ND
38,27,3943,2013,ND,MN
38,48,905,2013,ND,TX
38,08,748,2013,ND,CO
38,46,706,2013,ND,SD
38,30,705,2013,ND,MT
38,04,619,2013,ND,AZ
38,06,577,2013,ND,CA
38,12,552,2013,ND,FL
38,53,542,2013,ND,WA
38,55,370,2013,ND,WI
38,16,353,2013,ND,ID
38,26,288,2013,ND,MI
38,41,275,2013,ND,OR
38,56,270,2013,ND,WY
38,17,233,2013,ND,IL
38,19,210,2013,ND,IA
38,49,207,2013,ND,UT
38,39,199,2013,ND,OH
38,13,184,2013,ND,GA
38,40,179,2013,ND,OK
38,32,178,2013,ND,NV
38,31,177,2013,ND,NE
38,29,168,2013,ND,MO
38,51,166,2013,ND,VA
38,37,153,2013,ND,NC
38,36,146,2013,ND,NY
38,20,146,2013,ND,KS
38,42,142,2013,ND,PA
38,47,121,2013,ND,TN
38,35,114,2013,ND,NM
38,22,101,2013,ND,LA
38,18,98,2013,ND,IN
38,45,90,2013,ND,SC
38,05,87,2013,ND,AR
38,02,86,2013,ND,AK
38,01,84,2013,ND,AL
38,24,75,2013,ND,MD
38,34,67,2013,ND,NJ
38,21,63,2013,ND,KY
38,28,61,2013,ND,MS
38,25,57,2013,ND,MA
38,09,34,2013,ND,CT
38,15,29,2013,ND,HI
38,23,26,2013,ND,ME
38,11,25,2013,ND,DC
38,54,24,2013,ND,WV
38,33,22,2013,ND,NH
38,10,12,2013,ND,DE
39,39,4337523,2013,OH,OH
39,12,12133,2013,OH,FL
39,48,6919,2013,OH,TX
39,21,6135,2013,OH,KY
39,26,5001,2013,OH,MI
39,06,4921,2013,OH,CA
39,18,4644,2013,OH,IN
39,42,4401,2013,OH,PA
39,37,4328,2013,OH,NC
39,13,3515,2013,OH,GA
39,17,3264,2013,OH,IL
39,36,2918,2013,OH,NY
39,47,2739,2013,OH,TN
39,51,2732,2013,OH,VA
39,45,2608,2013,OH,SC
39,54,2599,2013,OH,WV
39,04,2284,2013,OH,AZ
39,08,2062,2013,OH,CO
39,53,1489,2013,OH,WA
39,24,1391,2013,OH,MD
39,29,1051,2013,OH,MO
39,01,1043,2013,OH,AL
39,34,973,2013,OH,NJ
39,25,947,2013,OH,MA
39,32,916,2013,OH,NV
39,55,876,2013,OH,WI
39,27,771,2013,OH,MN
39,22,652,2013,OH,LA
39,41,637,2013,OH,OR
39,40,594,2013,OH,OK
39,20,541,2013,OH,KS
39,09,500,2013,OH,CT
39,28,442,2013,OH,MS
39,19,438,2013,OH,IA
39,49,409,2013,OH,UT
39,05,394,2013,OH,AR
39,15,393,2013,OH,HI
39,35,371,2013,OH,NM
39,11,349,2013,OH,DC
39,31,280,2013,OH,NE
39,02,258,2013,OH,AK
39,38,229,2013,OH,ND
39,30,229,2013,OH,MT
39,16,229,2013,OH,ID
39,33,200,2013,OH,NH
39,10,196,2013,OH,DE
39,23,192,2013,OH,ME
39,46,170,2013,OH,SD
39,44,152,2013,OH,RI
39,56,144,2013,OH,WY
39,50,117,2013,OH,VT
40,40,1226569,2013,OK,OK
40,48,11300,2013,OK,TX
40,05,2650,2013,OK,AR
40,06,2355,2013,OK,CA
40,20,2163,2013,OK,KS
40,12,1988,2013,OK,FL
40,08,1780,2013,OK,CO
40,29,1765,2013,OK,MO
40,04,962,2013,OK,AZ
40,13,910,2013,OK,GA
40,53,864,2013,OK,WA
40,37,757,2013,OK,NC
40,17,718,2013,OK,IL
40,47,712,2013,OK,TN
40,51,676,2013,OK,VA
40,22,645,2013,OK,LA
40,35,564,2013,OK,NM
40,39,553,2013,OK,OH
40,36,539,2013,OK,NY
40,18,456,2013,OK,IN
40,32,441,2013,OK,NV
40,26,437,2013,OK,MI
40,42,400,2013,OK,PA
40,41,386,2013,OK,OR
40,01,383,2013,OK,AL
40,45,372,2013,OK,SC
40,31,346,2013,OK,NE
40,27,298,2013,OK,MN
40,21,294,2013,OK,KY
40,19,290,2013,OK,IA
40,55,288,2013,OK,WI
40,28,279,2013,OK,MS
40,24,276,2013,OK,MD
40,49,274,2013,OK,UT
40,02,261,2013,OK,AK
40,15,215,2013,OK,HI
40,34,193,2013,OK,NJ
40,56,182,2013,OK,WY
40,30,171,2013,OK,MT
40,38,169,2013,OK,ND
40,25,165,2013,OK,MA
40,16,164,2013,OK,ID
40,46,147,2013,OK,SD
40,09,95,2013,OK,CT
40,54,87,2013,OK,WV
40,11,65,2013,OK,DC
40,33,56,2013,OK,NH
40,10,48,2013,OK,DE
40,23,40,2013,OK,ME
40,44,31,2013,OK,RI
40,50,26,2013,OK,VT
41,41,1371053,2013,OR,OR
41,53,12431,2013,OR,WA
41,06,8793,2013,OR,CA
41,48,2436,2013,OR,TX
41,04,2370,2013,OR,AZ
41,16,2046,2013,OR,ID
41,08,1455,2013,OR,CO
41,32,1324,2013,OR,NV
41,12,1207,2013,OR,FL
41,49,855,2013,OR,UT
41,36,829,2013,OR,NY
41,30,766,2013,OR,MT
41,02,720,2013,OR,AK
41,15,706,2013,OR,HI
41,37,613,2013,OR,NC
41,17,590,2013,OR,IL
41,51,537,2013,OR,VA
41,27,466,2013,OR,MN
41,13,460,2013,OR,GA
41,26,457,2013,OR,MI
41,39,423,2013,OR,OH
41,42,391,2013,OR,PA
41,25,388,2013,OR,MA
41,47,371,2013,OR,TN
41,29,361,2013,OR,MO
41,38,335,2013,OR,ND
41,35,325,2013,OR,NM
41,55,321,2013,OR,WI
41,24,289,2013,OR,MD
41,40,287,2013,OR,OK
41,20,261,2013,OR,KS
41,56,260,2013,OR,WY
41,22,234,2013,OR,LA
41,19,232,2013,OR,IA
41,18,228,2013,OR,IN
41,34,212,2013,OR,NJ
41,45,196,2013,OR,SC
41,21,173,2013,OR,KY
41,31,165,2013,OR,NE
41,05,164,2013,OR,AR
41,01,162,2013,OR,AL
41,09,126,2013,OR,CT
41,46,124,2013,OR,SD
41,11,124,2013,OR,DC
41,23,109,2013,OR,ME
41,28,96,2013,OR,MS
41,33,92,2013,OR,NH
41,50,83,2013,OR,VT
41,44,66,2013,OR,RI
41,54,53,2013,OR,WV
41,10,41,2013,OR,DE
42,42,4858301,2013,PA,PA
42,12,13614,2013,PA,FL
42,34,12642,2013,PA,NJ
42,36,11262,2013,PA,NY
42,24,7020,2013,PA,MD
42,48,6514,2013,PA,TX
42,06,6244,2013,PA,CA
42,51,5535,2013,PA,VA
42,37,5362,2013,PA,NC
42,39,5209,2013,PA,OH
42,10,3891,2013,PA,DE
42,13,3113,2013,PA,GA
42,45,2972,2013,PA,SC
42,25,2450,2013,PA,MA
42,08,2184,2013,PA,CO
42,17,1965,2013,PA,IL
42,04,1879,2013,PA,AZ
42,54,1699,2013,PA,WV
42,47,1546,2013,PA,TN
42,26,1478,2013,PA,MI
42,53,1413,2013,PA,WA
42,09,1268,2013,PA,CT
42,18,972,2013,PA,IN
42,11,834,2013,PA,DC
42,32,797,2013,PA,NV
42,29,792,2013,PA,MO
42,21,762,2013,PA,KY
42,41,711,2013,PA,OR
42,55,654,2013,PA,WI
42,22,647,2013,PA,LA
42,27,593,2013,PA,MN
42,01,559,2013,PA,AL
42,40,516,2013,PA,OK
42,23,495,2013,PA,ME
42,33,448,2013,PA,NH
42,20,421,2013,PA,KS
42,49,415,2013,PA,UT
42,15,398,2013,PA,HI
42,35,361,2013,PA,NM
42,44,335,2013,PA,RI
42,19,334,2013,PA,IA
42,28,317,2013,PA,MS
42,50,292,2013,PA,VT
42,05,291,2013,PA,AR
42,02,265,2013,PA,AK
42,38,250,2013,PA,ND
42,30,236,2013,PA,MT
42,31,201,2013,PA,NE
42,16,182,2013,PA,ID
42,56,176,2013,PA,WY
42,46,152,2013,PA,SD
44,44,401380,2013,RI,RI
44,25,4383,2013,RI,MA
44,12,2080,2013,RI,FL
44,09,1124,2013,RI,CT
44,36,967,2013,RI,NY
44,06,759,2013,RI,CA
44,48,557,2013,RI,TX
44,37,474,2013,RI,NC
44,51,423,2013,RI,VA
44,33,365,2013,RI,NH
44,42,330,2013,RI,PA
44,34,317,2013,RI,NJ
44,13,267,2013,RI,GA
44,24,229,2013,RI,MD
44,23,229,2013,RI,ME
44,45,220,2013,RI,SC
44,17,169,2013,RI,IL
44,04,169,2013,RI,AZ
44,53,164,2013,RI,WA
44,08,158,2013,RI,CO
44,47,137,2013,RI,TN
44,39,136,2013,RI,OH
44,50,108,2013,RI,VT
44,26,99,2013,RI,MI
44,15,90,2013,RI,HI
44,41,88,2013,RI,OR
44,11,81,2013,RI,DC
44,27,71,2013,RI,MN
44,32,67,2013,RI,NV
44,22,67,2013,RI,LA
44,21,67,2013,RI,KY
44,55,61,2013,RI,WI
44,29,55,2013,RI,MO
44,10,45,2013,RI,DE
44,01,45,2013,RI,AL
44,49,43,2013,RI,UT
44,18,43,2013,RI,IN
44,20,41,2013,RI,KS
44,35,34,2013,RI,NM
44,40,31,2013,RI,OK
44,19,29,2013,RI,IA
44,31,27,2013,RI,NE
44,16,25,2013,RI,ID
44,28,23,2013,RI,MS
44,02,21,2013,RI,AK
44,05,20,2013,RI,AR
44,54,17,2013,RI,WV
44,46,16,2013,RI,SD
44,38,11,2013,RI,ND
45,45,1596708,2013,SC,SC
45,37,10947,2013,SC,NC
45,13,7154,2013,SC,GA
45,12,5823,2013,SC,FL
45,48,3852,2013,SC,TX
45,51,2789,2013,SC,VA
45,36,2546,2013,SC,NY
45,06,1992,2013,SC,CA
45,47,1872,2013,SC,TN
45,39,1508,2013,SC,OH
45,42,1477,2013,SC,PA
45,24,1156,2013,SC,MD
45,53,885,2013,SC,WA
45,34,881,2013,SC,NJ
45,26,854,2013,SC,MI
45,01,854,2013,SC,AL
45,08,843,2013,SC,CO
45,17,795,2013,SC,IL
45,21,655,2013,SC,KY
45,18,626,2013,SC,IN
45,25,625,2013,SC,MA
45,04,556,2013,SC,AZ
45,22,508,2013,SC,LA
45,29,500,2013,SC,MO
45,09,489,2013,SC,CT
45,54,417,2013,SC,WV
45,15,374,2013,SC,HI
45,40,365,2013,SC,OK
45,28,349,2013,SC,MS
45,55,342,2013,SC,WI
45,20,319,2013,SC,KS
45,32,313,2013,SC,NV
45,41,256,2013,SC,OR
45,27,255,2013,SC,MN
45,05,248,2013,SC,AR
45,33,213,2013,SC,NH
45,49,202,2013,SC,UT
45,11,200,2013,SC,DC
45,19,198,2013,SC,IA
45,23,195,2013,SC,ME
45,35,182,2013,SC,NM
45,02,170,2013,SC,AK
45,10,158,2013,SC,DE
45,44,131,2013,SC,RI
45,31,121,2013,SC,NE
45,38,112,2013,SC,ND
45,16,106,2013,SC,ID
45,50,92,2013,SC,VT
45,30,85,2013,SC,MT
45,56,78,2013,SC,WY
45,46,70,2013,SC,SD
46,46,309854,2013,SD,SD
46,27,1655,2013,SD,MN
46,19,882,2013,SD,IA
46,48,849,2013,SD,TX
46,31,808,2013,SD,NE
46,38,779,2013,SD,ND
46,12,771,2013,SD,FL
46,08,760,2013,SD,CO
46,04,629,2013,SD,AZ
46,06,578,2013,SD,CA
46,56,431,2013,SD,WY
46,53,329,2013,SD,WA
46,55,281,2013,SD,WI
46,30,252,2013,SD,MT
46,29,247,2013,SD,MO
46,20,216,2013,SD,KS
46,17,216,2013,SD,IL
46,32,211,2013,SD,NV
46,13,199,2013,SD,GA
46,26,175,2013,SD,MI
46,37,170,2013,SD,NC
46,41,169,2013,SD,OR
46,51,155,2013,SD,VA
46,40,154,2013,SD,OK
46,39,151,2013,SD,OH
46,47,138,2013,SD,TN
46,36,135,2013,SD,NY
46,35,122,2013,SD,NM
46,18,116,2013,SD,IN
46,49,111,2013,SD,UT
46,42,102,2013,SD,PA
46,16,99,2013,SD,ID
46,02,93,2013,SD,AK
46,01,81,2013,SD,AL
46,05,78,2013,SD,AR
46,45,75,2013,SD,SC
46,24,75,2013,SD,MD
46,21,70,2013,SD,KY
46,22,54,2013,SD,LA
46,28,48,2013,SD,MS
46,25,44,2013,SD,MA
46,34,43,2013,SD,NJ
46,15,41,2013,SD,HI
46,33,25,2013,SD,NH
46,23,24,2013,SD,ME
46,54,22,2013,SD,WV
46,11,21,2013,SD,DC
46,09,21,2013,SD,CT
46,10,13,2013,SD,DE
47,47,2233176,2013,TN,TN
47,12,7657,2013,TN,FL
47,48,7200,2013,TN,TX
47,13,6892,2013,TN,GA
47,28,4603,2013,TN,MS
47,21,3952,2013,TN,KY
47,37,3549,2013,TN,NC
47,01,3485,2013,TN,AL
47,06,3075,2013,TN,CA
47,51,2901,2013,TN,VA
47,39,2241,2013,TN,OH
47,17,2000,2013,TN,IL
47,45,1834,2013,TN,SC
47,26,1820,2013,TN,MI
47,18,1731,2013,TN,IN
47,05,1706,2013,TN,AR
47,36,1473,2013,TN,NY
47,08,1423,2013,TN,CO
47,29,1413,2013,TN,MO
47,22,1196,2013,TN,LA
47,42,1185,2013,TN,PA
47,53,1077,2013,TN,WA
47,04,998,2013,TN,AZ
47,24,782,2013,TN,MD
47,40,695,2013,TN,OK
47,55,581,2013,TN,WI
47,25,535,2013,TN,MA
47,34,528,2013,TN,NJ
47,27,527,2013,TN,MN
47,20,480,2013,TN,KS
47,32,451,2013,TN,NV
47,41,448,2013,TN,OR
47,19,389,2013,TN,IA
47,15,345,2013,TN,HI
47,54,331,2013,TN,WV
47,49,291,2013,TN,UT
47,35,271,2013,TN,NM
47,09,247,2013,TN,CT
47,02,231,2013,TN,AK
47,31,214,2013,TN,NE
47,11,193,2013,TN,DC
47,38,174,2013,TN,ND
47,16,170,2013,TN,ID
47,30,150,2013,TN,MT
47,33,148,2013,TN,NH
47,23,146,2013,TN,ME
47,56,109,2013,TN,WY
47,46,102,2013,TN,SD
47,10,95,2013,TN,DE
47,44,92,2013,TN,RI
47,50,55,2013,TN,VT
48,48,8740404,2013,TX,TX
48,06,21391,2013,TX,CA
48,12,17657,2013,TX,FL
48,40,10126,2013,TX,OK
48,22,9908,2013,TX,LA
48,08,9517,2013,TX,CO
48,13,8487,2013,TX,GA
48,36,6623,2013,TX,NY
48,04,6581,2013,TX,AZ
48,35,6046,2013,TX,NM
48,37,6008,2013,TX,NC
48,51,5987,2013,TX,VA
48,17,5887,2013,TX,IL
48,53,5823,2013,TX,WA
48,05,5299,2013,TX,AR
48,47,4764,2013,TX,TN
48,29,4234,2013,TX,MO
48,39,4129,2013,TX,OH
48,26,3808,2013,TX,MI
48,42,3569,2013,TX,PA
48,20,3329,2013,TX,KS
48,01,3147,2013,TX,AL
48,24,2881,2013,TX,MD
48,32,2818,2013,TX,NV
48,18,2741,2013,TX,IN
48,45,2619,2013,TX,SC
48,28,2511,2013,TX,MS
48,34,2392,2013,TX,NJ
48,27,2282,2013,TX,MN
48,41,2240,2013,TX,OR
48,25,2201,2013,TX,MA
48,55,2033,2013,TX,WI
48,21,1922,2013,TX,KY
48,49,1851,2013,TX,UT
48,15,1756,2013,TX,HI
48,19,1461,2013,TX,IA
48,31,1364,2013,TX,NE
48,02,1188,2013,TX,AK
48,09,1088,2013,TX,CT
48,16,1048,2013,TX,ID
48,38,763,2013,TX,ND
48,30,763,2013,TX,MT
48,56,713,2013,TX,WY
48,11,705,2013,TX,DC
48,46,590,2013,TX,SD
48,54,521,2013,TX,WV
48,23,483,2013,TX,ME
48,33,444,2013,TX,NH
48,10,408,2013,TX,DE
48,44,309,2013,TX,RI
48,50,207,2013,TX,VT
49,49,899505,2013,UT,UT
49,06,4627,2013,UT,CA
49,48,2614,2013,UT,TX
49,04,2541,2013,UT,AZ
49,32,2218,2013,UT,NV
49,16,2150,2013,UT,ID
49,08,1913,2013,UT,CO
49,53,1826,2013,UT,WA
49,41,1211,2013,UT,OR
49,12,1182,2013,UT,FL
49,56,950,2013,UT,WY
49,51,615,2013,UT,VA
49,36,548,2013,UT,NY
49,13,501,2013,UT,GA
49,30,494,2013,UT,MT
49,37,479,2013,UT,NC
49,35,462,2013,UT,NM
49,17,442,2013,UT,IL
49,39,421,2013,UT,OH
49,42,384,2013,UT,PA
49,15,368,2013,UT,HI
49,29,365,2013,UT,MO
49,38,327,2013,UT,ND
49,26,323,2013,UT,MI
49,40,288,2013,UT,OK
49,27,287,2013,UT,MN
49,02,278,2013,UT,AK
49,47,276,2013,UT,TN
49,25,264,2013,UT,MA
49,24,264,2013,UT,MD
49,55,246,2013,UT,WI
49,20,237,2013,UT,KS
49,18,224,2013,UT,IN
49,34,212,2013,UT,NJ
49,19,211,2013,UT,IA
49,45,190,2013,UT,SC
49,21,185,2013,UT,KY
49,31,180,2013,UT,NE
49,01,149,2013,UT,AL
49,22,144,2013,UT,LA
49,05,122,2013,UT,AR
49,28,105,2013,UT,MS
49,09,105,2013,UT,CT
49,46,103,2013,UT,SD
49,33,85,2013,UT,NH
49,23,84,2013,UT,ME
49,50,71,2013,UT,VT
49,11,57,2013,UT,DC
49,54,56,2013,UT,WV
49,44,34,2013,UT,RI
49,10,24,2013,UT,DE
50,50,255942,2013,VT,VT
50,33,1298,2013,VT,NH
50,36,1195,2013,VT,NY
50,25,1079,2013,VT,MA
50,12,957,2013,VT,FL
50,06,511,2013,VT,CA
50,37,366,2013,VT,NC
50,23,334,2013,VT,ME
50,09,319,2013,VT,CT
50,48,277,2013,VT,TX
50,08,267,2013,VT,CO
50,51,247,2013,VT,VA
50,42,246,2013,VT,PA
50,45,209,2013,VT,SC
50,04,176,2013,VT,AZ
50,53,175,2013,VT,WA
50,34,167,2013,VT,NJ
50,13,165,2013,VT,GA
50,41,138,2013,VT,OR
50,39,136,2013,VT,OH
50,24,130,2013,VT,MD
50,47,126,2013,VT,TN
50,17,121,2013,VT,IL
50,44,101,2013,VT,RI
50,26,99,2013,VT,MI
50,55,70,2013,VT,WI
50,27,68,2013,VT,MN
50,49,67,2013,VT,UT
50,32,58,2013,VT,NV
50,30,57,2013,VT,MT
50,35,54,2013,VT,NM
50,11,52,2013,VT,DC
50,21,47,2013,VT,KY
50,18,47,2013,VT,IN
50,29,41,2013,VT,MO
50,56,40,2013,VT,WY
50,02,40,2013,VT,AK
50,16,37,2013,VT,ID
50,15,35,2013,VT,HI
50,22,33,2013,VT,LA
50,19,32,2013,VT,IA
50,01,31,2013,VT,AL
50,31,26,2013,VT,NE
50,54,25,2013,VT,WV
50,40,25,2013,VT,OK
50,10,22,2013,VT,DE
50,20,20,2013,VT,KS
50,05,19,2013,VT,AR
50,38,14,2013,VT,ND
50,28,14,2013,VT,MS
50,46,11,2013,VT,SD
51,51,2872327,2013,VA,VA
51,24,15921,2013,VA,MD
51,12,12498,2013,VA,FL
51,37,12415,2013,VA,NC
51,48,9031,2013,VA,TX
51,06,8340,2013,VA,CA
51,11,5783,2013,VA,DC
51,36,5699,2013,VA,NY
51,13,5017,2013,VA,GA
51,42,4775,2013,VA,PA
51,45,3894,2013,VA,SC
51,47,3613,2013,VA,TN
51,39,2827,2013,VA,OH
51,54,2580,2013,VA,WV
51,08,2477,2013,VA,CO
51,34,2399,2013,VA,NJ
51,53,2286,2013,VA,WA
51,17,2164,2013,VA,IL
51,25,1869,2013,VA,MA
51,04,1629,2013,VA,AZ
51,26,1577,2013,VA,MI
51,01,1310,2013,VA,AL
51,21,1198,2013,VA,KY
51,18,1097,2013,VA,IN
51,29,1082,2013,VA,MO
51,15,1073,2013,VA,HI
51,22,1061,2013,VA,LA
51,09,1000,2013,VA,CT
51,32,828,2013,VA,NV
51,41,809,2013,VA,OR
51,10,806,2013,VA,DE
51,20,743,2013,VA,KS
51,27,701,2013,VA,MN
51,40,681,2013,VA,OK
51,55,649,2013,VA,WI
51,28,634,2013,VA,MS
51,49,625,2013,VA,UT
51,05,495,2013,VA,AR
51,23,492,2013,VA,ME
51,35,474,2013,VA,NM
51,19,447,2013,VA,IA
51,33,442,2013,VA,NH
51,02,388,2013,VA,AK
51,44,364,2013,VA,RI
51,31,353,2013,VA,NE
51,16,294,2013,VA,ID
51,30,247,2013,VA,MT
51,50,223,2013,VA,VT
51,38,183,2013,VA,ND
51,46,168,2013,VA,SD
51,56,161,2013,VA,WY
53,53,2539379,2013,WA,WA
53,06,14877,2013,WA,CA
53,41,10765,2013,WA,OR
53,48,6319,2013,WA,TX
53,04,4616,2013,WA,AZ
53,16,4170,2013,WA,ID
53,12,3627,2013,WA,FL
53,08,2517,2013,WA,CO
53,32,2040,2013,WA,NV
53,36,1969,2013,WA,NY
53,51,1826,2013,WA,VA
53,15,1792,2013,WA,HI
53,13,1727,2013,WA,GA
53,37,1675,2013,WA,NC
53,30,1656,2013,WA,MT
53,02,1493,2013,WA,AK
53,49,1481,2013,WA,UT
53,17,1368,2013,WA,IL
53,26,957,2013,WA,MI
53,39,945,2013,WA,OH
53,47,935,2013,WA,TN
53,42,900,2013,WA,PA
53,27,899,2013,WA,MN
53,29,885,2013,WA,MO
53,25,814,2013,WA,MA
53,45,801,2013,WA,SC
53,24,773,2013,WA,MD
53,40,705,2013,WA,OK
53,55,703,2013,WA,WI
53,20,666,2013,WA,KS
53,38,648,2013,WA,ND
53,35,638,2013,WA,NM
53,22,582,2013,WA,LA
53,18,569,2013,WA,IN
53,01,549,2013,WA,AL
53,34,523,2013,WA,NJ
53,21,507,2013,WA,KY
53,19,422,2013,WA,IA
53,56,392,2013,WA,WY
53,05,356,2013,WA,AR
53,31,337,2013,WA,NE
53,09,333,2013,WA,CT
53,46,303,2013,WA,SD
53,28,288,2013,WA,MS
53,11,256,2013,WA,DC
53,23,222,2013,WA,ME
53,33,189,2013,WA,NH
53,44,136,2013,WA,RI
53,54,119,2013,WA,WV
53,50,102,2013,WA,VT
53,10,89,2013,WA,DE
54,54,627221,2013,WV,WV
54,39,2925,2013,WV,OH
54,51,2505,2013,WV,VA
54,12,1790,2013,WV,FL
54,42,1675,2013,WV,PA
54,24,1495,2013,WV,MD
54,37,1409,2013,WV,NC
54,48,863,2013,WV,TX
54,21,813,2013,WV,KY
54,45,796,2013,WV,SC
54,47,484,2013,WV,TN
54,06,447,2013,WV,CA
54,13,440,2013,WV,GA
54,36,355,2013,WV,NY
54,26,232,2013,WV,MI
54,08,231,2013,WV,CO
54,18,230,2013,WV,IN
54,17,190,2013,WV,IL
54,34,181,2013,WV,NJ
54,04,180,2013,WV,AZ
54,01,158,2013,WV,AL
54,29,140,2013,WV,MO
54,53,129,2013,WV,WA
54,22,115,2013,WV,LA
54,40,106,2013,WV,OK
54,55,92,2013,WV,WI
54,25,90,2013,WV,MA
54,11,87,2013,WV,DC
54,10,87,2013,WV,DE
54,32,83,2013,WV,NV
54,28,82,2013,WV,MS
